Timestamp,Heart Rate (BPM),Prosody Level Applied,Reference HR
2025-11-18 12:59:19.980314,64,0.90,59
2025-11-18 12:59:20.938178,63,0.90,59
2025-11-18 12:59:22.019571,62,0.90,59
2025-11-18 12:59:22.979518,61,0.90,59
2025-11-18 12:59:23.938606,60,0.90,59
2025-11-18 12:59:24.958464,59,0.90,59
2025-11-18 12:59:25.919304,59,0.90,59
2025-11-18 12:59:26.938193,58,0.90,59
2025-11-18 12:59:27.958510,58,0.90,59
2025-11-18 12:59:28.978289,58,0.90,59
2025-11-18 12:59:29.937214,58,0.90,59
2025-11-18 12:59:30.958306,58,0.90,59
2025-11-18 12:59:31.917766,58,0.90,59
2025-11-18 12:59:32.938063,57,0.90,59
2025-11-18 12:59:34.019047,57,0.90,59
2025-11-18 12:59:34.918929,57,0.90,59
2025-11-18 12:59:35.939904,57,0.90,59
2025-11-18 12:59:36.957740,57,0.90,59
2025-11-18 12:59:37.918803,57,0.90,59
2025-11-18 12:59:38.939580,57,0.90,59
2025-11-18 12:59:39.958960,57,0.90,59
2025-11-18 12:59:40.918538,57,0.90,59
2025-11-18 12:59:41.939705,57,0.90,59
2025-11-18 12:59:42.958261,57,0.90,59
2025-11-18 12:59:43.917939,58,0.90,59
2025-11-18 12:59:44.998038,58,0.90,59
2025-11-18 12:59:45.957906,58,0.90,59
2025-11-18 12:59:46.916880,59,0.90,59
2025-11-18 12:59:47.938516,59,0.90,59
2025-11-18 12:59:48.957966,59,0.90,59
2025-11-18 12:59:49.917363,59,0.90,59
2025-11-18 12:59:50.941006,59,0.90,59
2025-11-18 12:59:51.957563,59,0.90,59
2025-11-18 12:59:52.031900,59,0.80,59
2025-11-18 12:59:52.977814,59,0.80,59
2025-11-18 12:59:53.936884,59,0.80,59
2025-11-18 12:59:55.017326,61,0.80,59
2025-11-18 12:59:55.918935,61,0.80,59
2025-11-18 12:59:56.996064,62,0.80,59
2025-11-18 12:59:57.956476,63,0.80,59
2025-11-18 12:59:58.979176,63,0.80,59
2025-11-18 12:59:59.938639,63,0.80,59
2025-11-18 13:00:00.958343,62,0.80,59
2025-11-18 13:00:01.919320,61,0.80,59
2025-11-18 13:00:02.938229,60,0.80,59
2025-11-18 13:00:03.957601,59,0.80,59
2025-11-18 13:00:04.917701,58,0.80,59
2025-11-18 13:00:05.938441,58,0.80,59
2025-11-18 13:00:07.018444,57,0.80,59
2025-11-18 13:00:07.917786,56,0.80,59
2025-11-18 13:00:08.938807,55,0.80,59
2025-11-18 13:00:09.958656,55,0.80,59
2025-11-18 13:00:10.918709,54,0.80,59
2025-11-18 13:00:11.938011,54,0.80,59
2025-11-18 13:00:13.019428,54,0.80,59
2025-11-18 13:00:13.916519,54,0.80,59
2025-11-18 13:00:14.999548,54,0.80,59
2025-11-18 13:00:15.957864,53,0.80,59
2025-11-18 13:00:16.917787,53,0.80,59
2025-11-18 13:00:17.999268,53,0.80,59
2025-11-18 13:00:18.958834,53,0.80,59
2025-11-18 13:00:19.919481,53,0.80,59
2025-11-18 13:00:20.938899,53,0.80,59
2025-11-18 13:00:21.960200,53,0.80,59
2025-11-18 13:00:22.917840,53,0.80,59
2025-11-18 13:00:23.937890,53,0.80,59
2025-11-18 13:00:25.018517,53,0.80,59
2025-11-18 13:00:25.977775,53,0.80,59
2025-11-18 13:00:26.998749,53,0.80,59
2025-11-18 13:00:27.957800,53,0.80,59
2025-11-18 13:00:28.977992,53,0.80,59
2025-11-18 13:00:29.937396,54,0.80,59
2025-11-18 13:00:30.957158,54,0.80,59
2025-11-18 13:00:31.919220,54,0.80,59
2025-11-18 13:00:33.119550,55,0.80,59
2025-11-18 13:00:33.960263,55,0.80,59
2025-11-18 13:00:34.981407,55,0.80,59
2025-11-18 13:00:36.059983,55,0.80,59
2025-11-18 13:00:36.956709,55,0.80,59
2025-11-18 13:00:37.918197,55,0.80,59
2025-11-18 13:00:38.936795,56,0.80,59
2025-11-18 13:00:40.016927,57,0.80,59
2025-11-18 13:00:40.920031,57,0.80,59
2025-11-18 13:00:41.996135,57,0.80,59
2025-11-18 13:00:42.956345,57,0.80,59
2025-11-18 13:00:43.278327,57,0.50,59
2025-11-18 13:00:43.916968,56,0.50,59
